trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
272,10:45:40,10:45:40,85,13,,1,0,0
272,10:46:46,10:46:46,67,14,,1,0,0
272,10:51:00,10:51:00,86,15,,1,0,1
274,10:42:00,10:42:00,23,1,,0,0,1
274,10:50:00,10:50:00,118,2,,0,0,1
274,11:04:00,11:04:00,111,3,,0,0,1
274,11:12:00,11:12:00,24,4,,0,0,1
274,11:22:00,11:22:00,11,5,,0,0,1
274,11:31:00,11:31:00,87,6,,0,0,1
274,11:38:00,11:38:00,20,7,,0,0,1
274,11:43:00,11:43:00,115,8,,0,0,1
275,11:47:00,11:47:00,23,1,,0,0,1
275,11:55:00,11:55:00,118,2,,0,0,1
275,12:09:00,12:09:00,111,3,,0,0,1
275,12:17:00,12:17:00,24,4,,0,0,1
275,12:27:00,12:27:00,11,5,,0,0,1
275,12:36:00,12:36:00,87,6,,0,0,1
275,12:43:00,12:43:00,20,7,,0,0,1
275,12:48:00,12:48:00,115,8,,0,0,1
277,16:00:00,16:00:00,86,1,,0,0,1
277,16:04:45,16:04:45,66,2,,0,0,0
277,16:06:18,16:06:18,74,3,,0,0,0
277,16:08:23,16:08:23,68,4,,0,0,0
277,16:13:07,16:13:07,107,5,,0,0,0
277,16:14:51,16:14:51,108,6,,0,0,0
277,16:17:42,16:17:42,131,7,,0,0,0
277,16:18:17,16:18:17,133,8,,0,0,0
277,16:20:26,16:20:26,132,9,,0,0,0
277,16:22:27,16:22:27,82,10,,0,0,0
277,16:25:03,16:25:03,83,11,,0,0,0
277,16:27:40,16:27:40,84,12,,0,0,0
277,16:29:40,16:29:40,85,13,,0,0,0
277,16:30:46,16:30:46,67,14,,0,0,0
277,16:35:00,16:35:00,86,15,,0,0,1
278,16:20:00,16:20:00,86,1,,0,0,1
278,16:24:45,16:24:45,66,2,,0,0,0
278,16:26:18,16:26:18,74,3,,0,0,0
278,16:28:23,16:28:23,68,4,,0,0,0
278,16:33:07,16:33:07,107,5,,0,0,0
278,16:34:51,16:34:51,108,6,,0,0,0
278,16:37:42,16:37:42,131,7,,0,0,0
278,16:38:17,16:38:17,133,8,,0,0,0
278,16:40:26,16:40:26,132,9,,0,0,0
278,16:42:27,16:42:27,82,10,,0,0,0
278,16:45:03,16:45:03,83,11,,0,0,0
278,16:47:40,16:47:40,84,12,,0,0,0
278,16:49:40,16:49:40,85,13,,0,0,0
278,16:50:46,16:50:46,67,14,,0,0,0
278,16:55:00,16:55:00,86,15,,0,0,1
279,16:40:00,16:40:00,86,1,,0,0,1
279,16:44:45,16:44:45,66,2,,0,0,0
279,16:46:18,16:46:18,74,3,,0,0,0
279,16:48:23,16:48:23,68,4,,0,0,0
279,16:53:07,16:53:07,107,5,,0,0,0
279,16:54:51,16:54:51,108,6,,0,0,0
279,16:57:42,16:57:42,131,7,,0,0,0
279,16:58:17,16:58:17,133,8,,0,0,0
279,17:00:26,17:00:26,132,9,,0,0,0
279,17:02:27,17:02:27,82,10,,0,0,0
279,17:05:03,17:05:03,83,11,,0,0,0
279,17:07:40,17:07:40,84,12,,0,0,0
279,17:09:40,17:09:40,85,13,,0,0,0
279,17:10:46,17:10:46,67,14,,0,0,0
279,17:15:00,17:15:00,86,15,,0,0,1
280,17:00:00,17:00:00,86,1,,0,0,1
280,17:04:45,17:04:45,66,2,,0,0,0
280,17:06:18,17:06:18,74,3,,0,0,0
280,17:08:23,17:08:23,68,4,,0,0,0
280,17:13:07,17:13:07,107,5,,0,0,0
280,17:14:51,17:14:51,108,6,,0,0,0
280,17:17:42,17:17:42,131,7,,0,0,0
280,17:18:17,17:18:17,133,8,,0,0,0
280,17:20:26,17:20:26,132,9,,0,0,0
280,17:22:27,17:22:27,82,10,,0,0,0
280,17:25:03,17:25:03,83,11,,0,0,0
280,17:27:40,17:27:40,84,12,,0,0,0
280,17:29:40,17:29:40,85,13,,0,0,0
280,17:30:46,17:30:46,67,14,,0,0,0
280,17:35:00,17:35:00,86,15,,0,0,1
281,17:20:00,17:20:00,86,1,,0,0,1
281,17:24:45,17:24:45,66,2,,0,0,0
281,17:26:18,17:26:18,74,3,,0,0,0
281,17:28:23,17:28:23,68,4,,0,0,0
281,17:33:07,17:33:07,107,5,,0,0,0
281,17:34:51,17:34:51,108,6,,0,0,0
281,17:37:42,17:37:42,131,7,,0,0,0
281,17:38:17,17:38:17,133,8,,0,0,0
281,17:40:26,17:40:26,132,9,,0,0,0
281,17:42:27,17:42:27,82,10,,0,0,0
281,17:45:03,17:45:03,83,11,,0,0,0
281,17:47:40,17:47:40,84,12,,0,0,0
281,17:49:40,17:49:40,85,13,,0,0,0
281,17:50:46,17:50:46,67,14,,0,0,0
281,17:55:00,17:55:00,86,15,,0,0,1
282,17:40:00,17:40:00,86,1,,0,0,1
282,17:44:45,17:44:45,66,2,,0,0,0
282,17:46:18,17:46:18,74,3,,0,0,0
282,17:48:23,17:48:23,68,4,,0,0,0
282,17:53:07,17:53:07,107,5,,0,0,0
282,17:54:51,17:54:51,108,6,,0,0,0
282,17:57:42,17:57:42,131,7,,0,0,0
282,17:58:17,17:58:17,133,8,,0,0,0
282,18:00:26,18:00:26,132,9,,0,0,0
282,18:02:27,18:02:27,82,10,,0,0,0
282,18:05:03,18:05:03,83,11,,0,0,0
282,18:07:40,18:07:40,84,12,,0,0,0
282,18:09:40,18:09:40,85,13,,0,0,0
282,18:10:46,18:10:46,67,14,,0,0,0
282,18:15:00,18:15:00,86,15,,0,0,1
283,18:00:00,18:00:00,86,1,,0,0,1
283,18:04:45,18:04:45,66,2,,0,0,0
283,18:06:18,18:06:18,74,3,,0,0,0
283,18:08:23,18:08:23,68,4,,0,0,0
283,18:13:07,18:13:07,107,5,,0,0,0
283,18:14:51,18:14:51,108,6,,0,0,0
283,18:17:42,18:17:42,131,7,,0,0,0
283,18:18:17,18:18:17,133,8,,0,0,0
283,18:20:26,18:20:26,132,9,,0,0,0
283,18:22:27,18:22:27,82,10,,0,0,0
283,18:25:03,18:25:03,83,11,,0,0,0
283,18:27:40,18:27:40,84,12,,0,0,0
283,18:29:40,18:29:40,85,13,,0,0,0
283,18:30:46,18:30:46,67,14,,0,0,0
283,18:35:00,18:35:00,86,15,,0,0,1
284,18:20:00,18:20:00,86,1,,0,0,1
284,18:24:45,18:24:45,66,2,,0,0,0
284,18:26:18,18:26:18,74,3,,0,0,0
284,18:28:23,18:28:23,68,4,,0,0,0
284,18:33:07,18:33:07,107,5,,0,0,0
284,18:34:51,18:34:51,108,6,,0,0,0
284,18:37:42,18:37:42,131,7,,0,0,0
284,18:38:17,18:38:17,133,8,,0,0,0
284,18:40:26,18:40:26,132,9,,0,0,0
284,18:42:27,18:42:27,82,10,,0,0,0
284,18:45:03,18:45:03,83,11,,0,0,0
284,18:47:40,18:47:40,84,12,,0,0,0
284,18:49:40,18:49:40,85,13,,0,0,0
284,18:50:46,18:50:46,67,14,,0,0,0
284,18:55:00,18:55:00,86,15,,0,0,1
285,18:40:00,18:40:00,86,1,,0,0,1
285,18:44:45,18:44:45,66,2,,1,0,0
285,18:46:18,18:46:18,74,3,,1,0,0
285,18:48:23,18:48:23,68,4,,1,0,0
285,18:53:07,18:53:07,107,5,,1,0,0
285,18:54:51,18:54:51,108,6,,1,0,0
285,18:57:42,18:57:42,131,7,,1,0,0
285,18:58:17,18:58:17,133,8,,1,0,0
285,19:00:26,19:00:26,132,9,,1,0,0
285,19:02:27,19:02:27,82,10,,1,0,0
285,19:05:03,19:05:03,83,11,,1,0,0
285,19:07:40,19:07:40,84,12,,1,0,0
285,19:09:40,19:09:40,85,13,,1,0,0
285,19:10:46,19:10:46,67,14,,1,0,0
285,19:15:00,19:15:00,86,15,,1,0,1
287,06:16:00,06:16:00,16,1,,0,1,1
287,06:44:00,06:44:00,62,2,,0,0,1
288,07:16:00,07:16:00,16,1,,0,1,1
288,07:44:00,07:44:00,62,2,,0,0,1
289,08:16:00,08:16:00,16,1,,0,1,1
289,08:44:00,08:44:00,62,2,,0,0,1
290,09:16:00,09:16:00,16,1,,0,1,1
290,09:44:00,09:44:00,62,2,,0,0,1
291,10:16:00,10:16:00,16,1,,0,1,1
291,10:44:00,10:44:00,62,2,,0,0,1
292,11:16:00,11:16:00,16,1,,0,1,1
292,11:44:00,11:44:00,62,2,,0,0,1
293,19:00:00,19:00:00,86,1,,0,0,1
293,19:04:45,19:04:45,66,2,,1,0,0
293,19:06:18,19:06:18,74,3,,1,0,0
293,19:08:23,19:08:23,68,4,,1,0,0
293,19:13:07,19:13:07,107,5,,1,0,0
293,19:14:51,19:14:51,108,6,,1,0,0
293,19:17:42,19:17:42,131,7,,1,0,0
293,19:18:17,19:18:17,133,8,,1,0,0
293,19:20:26,19:20:26,132,9,,1,0,0
293,19:22:27,19:22:27,82,10,,1,0,0
293,19:25:03,19:25:03,83,11,,1,0,0
293,19:27:40,19:27:40,84,12,,1,0,0
293,19:29:40,19:29:40,85,13,,1,0,0
293,19:30:46,19:30:46,67,14,,1,0,0
293,19:35:00,19:35:00,86,15,,1,0,1
320,10:29:00,10:29:00,113,1,,0,0,1
320,10:35:00,10:35:00,89,2,,0,0,1
320,10:43:00,10:43:00,25,3,,0,0,1
320,10:49:00,10:49:00,90,4,,0,0,1
320,10:56:00,10:56:00,17,5,,0,0,1
320,11:10:00,11:10:00,120,6,,0,0,1
320,11:20:00,11:20:00,87,7,,0,0,1
333,06:16:00,06:16:00,16,1,,0,0,1
333,06:31:00,06:31:00,48,2,,0,0,1
334,07:16:00,07:16:00,16,1,,0,0,1
334,07:31:00,07:31:00,48,2,,0,0,1
335,08:16:00,08:16:00,16,1,,0,0,1
335,08:31:00,08:31:00,48,2,,0,0,1
336,09:16:00,09:16:00,16,1,,0,0,1
336,09:31:00,09:31:00,48,2,,0,0,1
337,10:16:00,10:16:00,16,1,,0,0,1
337,10:31:00,10:31:00,48,2,,0,0,1
338,11:16:00,11:16:00,16,1,,0,0,1
338,11:31:00,11:31:00,48,2,,0,0,1
402,05:28:00,05:28:00,87,1,,0,0,1
402,05:39:00,05:39:00,114,2,,0,0,1
402,05:49:00,05:49:00,17,3,,0,0,1
402,06:02:00,06:02:00,113,4,,0,0,1
402,06:20:00,06:20:00,112,5,,0,0,1
402,06:24:00,06:24:00,141,6,,0,0,1
403,06:08:00,06:08:00,87,1,,0,0,1
403,06:19:00,06:19:00,114,2,,0,0,1
403,06:29:00,06:29:00,17,3,,0,0,1
403,06:42:00,06:42:00,113,4,,0,0,1
403,07:00:00,07:00:00,112,5,,0,0,1
403,07:04:00,07:04:00,141,6,,0,0,1
404,06:48:00,06:48:00,87,1,,0,0,1
404,06:59:00,06:59:00,114,2,,0,0,1
404,07:09:00,07:09:00,17,3,,0,0,1
404,07:22:00,07:22:00,113,4,,0,0,1
404,07:40:00,07:40:00,112,5,,0,0,1
404,07:44:00,07:44:00,141,6,,0,0,1
406,07:28:00,07:28:00,87,1,,0,0,1
406,07:39:00,07:39:00,114,2,,0,0,1
406,07:49:00,07:49:00,17,3,,0,0,1
406,08:02:00,08:02:00,113,4,,0,0,1
406,08:20:00,08:20:00,112,5,,0,0,1
406,08:24:00,08:24:00,141,6,,0,0,1
407,08:08:00,08:08:00,87,1,,0,0,1
407,08:19:00,08:19:00,114,2,,0,0,1
407,08:29:00,08:29:00,17,3,,0,0,1
407,08:42:00,08:42:00,113,4,,0,0,1
407,09:00:00,09:00:00,112,5,,0,0,1
407,09:04:00,09:04:00,141,6,,0,0,1
409,08:48:00,08:48:00,87,1,,0,0,1
409,08:59:00,08:59:00,114,2,,0,0,1
409,09:09:00,09:09:00,17,3,,0,0,1
409,09:22:00,09:22:00,113,4,,0,0,1
409,09:40:00,09:40:00,112,5,,0,0,1
409,09:44:00,09:44:00,141,6,,0,0,1
410,09:28:00,09:28:00,87,1,,0,0,1
410,09:39:00,09:39:00,114,2,,0,0,1
410,09:49:00,09:49:00,17,3,,0,0,1
410,10:02:00,10:02:00,113,4,,0,0,1
410,10:20:00,10:20:00,112,5,,0,0,1
410,10:24:00,10:24:00,141,6,,0,0,1
412,10:28:00,10:28:00,87,1,,0,0,1
412,10:39:00,10:39:00,114,2,,0,0,1
412,10:49:00,10:49:00,17,3,,0,0,1
412,11:02:00,11:02:00,113,4,,0,0,1
412,11:20:00,11:20:00,112,5,,0,0,1
412,11:24:00,11:24:00,141,6,,0,0,1
413,11:28:00,11:28:00,87,1,,0,0,1
413,11:39:00,11:39:00,114,2,,0,0,1
413,11:49:00,11:49:00,17,3,,0,0,1
413,12:02:00,12:02:00,113,4,,0,0,1
413,12:20:00,12:20:00,112,5,,0,0,1
413,12:24:00,12:24:00,141,6,,0,0,1
414,12:28:00,12:28:00,87,1,,0,0,1
414,12:39:00,12:39:00,114,2,,0,0,1
414,12:49:00,12:49:00,17,3,,0,0,1
414,13:02:00,13:02:00,113,4,,0,0,1
414,13:20:00,13:20:00,112,5,,0,0,1
414,13:24:00,13:24:00,141,6,,0,0,1
415,13:28:00,13:28:00,87,1,,0,0,1
415,13:39:00,13:39:00,114,2,,0,0,1
415,13:49:00,13:49:00,17,3,,0,0,1
415,14:02:00,14:02:00,113,4,,0,0,1
415,14:20:00,14:20:00,112,5,,0,0,1
415,14:24:00,14:24:00,141,6,,0,0,1
416,14:28:00,14:28:00,87,1,,0,0,1
416,14:39:00,14:39:00,114,2,,0,0,1
416,14:49:00,14:49:00,17,3,,0,0,1
416,15:02:00,15:02:00,113,4,,0,0,1
416,15:20:00,15:20:00,112,5,,0,0,1
416,15:24:00,15:24:00,141,6,,0,0,1
424,15:28:00,15:28:00,87,1,,0,0,1
424,15:39:00,15:39:00,114,2,,0,0,1
424,15:49:00,15:49:00,17,3,,0,0,1
424,16:02:00,16:02:00,113,4,,0,0,1
424,16:20:00,16:20:00,112,5,,0,0,1
424,16:24:00,16:24:00,141,6,,0,0,1
425,16:08:00,16:08:00,87,1,,0,0,1
425,16:19:00,16:19:00,114,2,,0,0,1
425,16:29:00,16:29:00,17,3,,0,0,1
425,16:42:00,16:42:00,113,4,,0,0,1
425,17:00:00,17:00:00,112,5,,0,0,1
425,17:04:00,17:04:00,141,6,,0,0,1
426,16:48:00,16:48:00,87,1,,0,0,1
426,16:59:00,16:59:00,114,2,,0,0,1
426,17:09:00,17:09:00,17,3,,0,0,1
426,17:22:00,17:22:00,113,4,,0,0,1
426,17:40:00,17:40:00,112,5,,0,0,1
426,17:44:00,17:44:00,141,6,,0,0,1
427,17:28:00,17:28:00,87,1,,0,0,1
427,17:39:00,17:39:00,114,2,,0,0,1
427,17:49:00,17:49:00,17,3,,0,0,1
427,18:02:00,18:02:00,113,4,,0,0,1
427,18:20:00,18:20:00,112,5,,0,0,1
427,18:24:00,18:24:00,141,6,,0,0,1
428,18:08:00,18:08:00,87,1,,0,0,1
428,18:19:00,18:19:00,114,2,,0,0,1
428,18:29:00,18:29:00,17,3,,0,0,1
428,18:42:00,18:42:00,113,4,,0,0,1
428,19:00:00,19:00:00,112,5,,0,0,1
428,19:04:00,19:04:00,141,6,,0,0,1
429,19:08:00,19:08:00,87,1,,0,0,1
429,19:19:00,19:19:00,114,2,,0,0,1
429,19:29:00,19:29:00,17,3,,0,0,1
429,19:42:00,19:42:00,113,4,,0,0,1
429,20:00:00,20:00:00,112,5,,0,0,1
429,20:04:00,20:04:00,141,6,,0,0,1
430,20:08:00,20:08:00,87,1,,0,0,1
430,20:19:00,20:19:00,114,2,,0,0,1
430,20:29:00,20:29:00,17,3,,0,0,1
430,20:42:00,20:42:00,113,4,,0,0,1
430,21:00:00,21:00:00,112,5,,0,0,1
430,21:04:00,21:04:00,141,6,,0,0,1
431,05:08:00,05:08:00,141,1,,0,0,1
431,05:15:00,05:15:00,112,2,,0,0,1
431,05:33:00,05:33:00,113,3,,0,0,1
431,05:47:00,05:47:00,17,4,,0,0,1
431,05:55:00,05:55:00,114,5,,0,0,1
431,06:04:00,06:04:00,87,6,,0,0,1
432,05:48:00,05:48:00,141,1,,0,0,1
432,05:55:00,05:55:00,112,2,,0,0,1
432,06:13:00,06:13:00,113,3,,0,0,1
432,06:27:00,06:27:00,17,4,,0,0,1
432,06:35:00,06:35:00,114,5,,0,0,1
432,06:44:00,06:44:00,87,6,,0,0,1
433,06:28:00,06:28:00,141,1,,0,0,1
433,06:35:00,06:35:00,112,2,,0,0,1
433,06:53:00,06:53:00,113,3,,0,0,1
433,07:07:00,07:07:00,17,4,,0,0,1
433,07:15:00,07:15:00,114,5,,0,0,1
433,07:24:00,07:24:00,87,6,,0,0,1
434,07:08:00,07:08:00,141,1,,0,0,1
434,07:15:00,07:15:00,112,2,,0,0,1
434,07:33:00,07:33:00,113,3,,0,0,1
434,07:47:00,07:47:00,17,4,,0,0,1
434,07:55:00,07:55:00,114,5,,0,0,1
434,08:04:00,08:04:00,87,6,,0,0,1
436,07:48:00,07:48:00,141,1,,0,0,1
436,07:55:00,07:55:00,112,2,,0,0,1
436,08:13:00,08:13:00,113,3,,0,0,1
436,08:27:00,08:27:00,17,4,,0,0,1
436,08:35:00,08:35:00,114,5,,0,0,1
436,08:44:00,08:44:00,87,6,,0,0,1
437,08:28:00,08:28:00,141,1,,0,0,1
437,08:35:00,08:35:00,112,2,,0,0,1
437,08:53:00,08:53:00,113,3,,0,0,1
437,09:07:00,09:07:00,17,4,,0,0,1
437,09:15:00,09:15:00,114,5,,0,0,1
437,09:24:00,09:24:00,87,6,,0,0,1
438,09:08:00,09:08:00,141,1,,0,0,1
438,09:15:00,09:15:00,112,2,,0,0,1
438,09:33:00,09:33:00,113,3,,0,0,1
438,09:47:00,09:47:00,17,4,,0,0,1
438,09:55:00,09:55:00,114,5,,0,0,1
438,10:04:00,10:04:00,87,6,,0,0,1
439,07:14:00,07:14:00,138,1,,0,0,1
439,07:29:00,07:29:00,136,2,,0,0,1
439,07:47:00,07:47:00,137,3,,0,0,1
440,07:44:00,07:44:00,138,1,,0,0,1
440,07:59:00,07:59:00,136,2,,0,0,1
440,08:17:00,08:17:00,137,3,,0,0,1
441,08:14:00,08:14:00,138,1,,0,0,1
441,08:29:00,08:29:00,136,2,,0,0,1
441,08:47:00,08:47:00,137,3,,0,0,1
442,08:44:00,08:44:00,138,1,,0,0,1
442,08:59:00,08:59:00,136,2,,0,0,1
442,09:17:00,09:17:00,137,3,,0,0,1
443,09:14:00,09:14:00,138,1,,0,0,1
443,09:29:00,09:29:00,136,2,,0,0,1
443,09:47:00,09:47:00,137,3,,0,0,1
444,09:48:00,09:48:00,141,1,,0,0,1
444,09:55:00,09:55:00,112,2,,0,0,1
444,10:13:00,10:13:00,113,3,,0,0,1
444,10:27:00,10:27:00,17,4,,0,0,1
444,10:35:00,10:35:00,114,5,,0,0,1
444,10:44:00,10:44:00,87,6,,0,0,1
445,09:44:00,09:44:00,138,1,,0,0,1
445,09:59:00,09:59:00,136,2,,0,0,1
445,10:17:00,10:17:00,137,3,,0,0,1
446,10:28:00,10:28:00,141,1,,0,0,1
446,10:35:00,10:35:00,112,2,,0,0,1
446,10:53:00,10:53:00,113,3,,0,0,1
446,11:07:00,11:07:00,17,4,,0,0,1
446,11:15:00,11:15:00,114,5,,0,0,1
446,11:24:00,11:24:00,87,6,,0,0,1
447,10:14:00,10:14:00,138,1,,0,0,1
447,10:29:00,10:29:00,136,2,,0,0,1
447,10:47:00,10:47:00,137,3,,0,0,1
448,10:59:00,10:59:00,138,1,,0,0,1
448,11:14:00,11:14:00,136,2,,0,0,1
448,11:32:00,11:32:00,137,3,,0,0,1
449,11:44:00,11:44:00,138,1,,0,0,1
449,11:59:00,11:59:00,136,2,,0,0,1
449,12:17:00,12:17:00,137,3,,0,0,1
450,12:29:00,12:29:00,138,1,,0,0,1
450,12:44:00,12:44:00,136,2,,0,0,1
450,13:02:00,13:02:00,137,3,,0,0,1
451,13:14:00,13:14:00,138,1,,0,0,1
451,13:29:00,13:29:00,136,2,,0,0,1
451,13:47:00,13:47:00,137,3,,0,0,1
452,13:59:00,13:59:00,138,1,,0,0,1
452,14:14:00,14:14:00,136,2,,0,0,1
452,14:32:00,14:32:00,137,3,,0,0,1
453,14:44:00,14:44:00,138,1,,0,0,1
453,14:59:00,14:59:00,136,2,,0,0,1
453,15:17:00,15:17:00,137,3,,0,0,1
454,15:29:00,15:29:00,138,1,,0,0,1
454,15:44:00,15:44:00,136,2,,0,0,1
454,16:02:00,16:02:00,137,3,,0,0,1
455,16:14:00,16:14:00,138,1,,0,0,1
455,16:29:00,16:29:00,136,2,,0,0,1
455,16:47:00,16:47:00,137,3,,0,0,1
456,16:44:00,16:44:00,138,1,,0,0,1
456,16:59:00,16:59:00,136,2,,0,0,1
456,17:17:00,17:17:00,137,3,,0,0,1
457,17:14:00,17:14:00,138,1,,0,0,1
457,17:29:00,17:29:00,136,2,,0,0,1
457,17:47:00,17:47:00,137,3,,0,0,1
458,17:44:00,17:44:00,138,1,,0,0,1
458,17:59:00,17:59:00,136,2,,0,0,1
458,18:17:00,18:17:00,137,3,,0,0,1
459,18:14:00,18:14:00,138,1,,0,0,1
459,18:29:00,18:29:00,136,2,,0,0,1
459,18:47:00,18:47:00,137,3,,0,0,1
460,18:44:00,18:44:00,138,1,,0,0,1
460,18:59:00,18:59:00,136,2,,0,0,1
460,19:17:00,19:17:00,137,3,,0,0,1
461,19:14:00,19:14:00,138,1,,0,0,1
461,19:29:00,19:29:00,136,2,,0,0,1
461,19:47:00,19:47:00,137,3,,0,0,1
463,19:44:00,19:44:00,138,1,,0,0,1
463,19:59:00,19:59:00,136,2,,0,0,1
463,20:17:00,20:17:00,137,3,,0,0,1
464,06:15:00,06:15:00,87,1,,0,0,1
464,06:32:00,06:32:00,118,2,,0,0,1
464,07:09:00,07:09:00,88,3,,0,0,1
465,07:15:00,07:15:00,87,1,,0,0,1
465,07:32:00,07:32:00,118,2,,0,0,1
465,08:09:00,08:09:00,88,3,,0,0,1
466,08:15:00,08:15:00,87,1,,0,0,1
466,08:32:00,08:32:00,118,2,,0,0,1
466,09:09:00,09:09:00,88,3,,0,0,1
467,09:15:00,09:15:00,87,1,,0,0,1
467,09:32:00,09:32:00,118,2,,0,0,1
467,10:09:00,10:09:00,88,3,,0,0,1
468,10:15:00,10:15:00,87,1,,0,0,1
468,10:32:00,10:32:00,118,2,,0,0,1
468,11:09:00,11:09:00,88,3,,0,0,1
469,20:14:00,20:14:00,138,1,,0,0,1
469,20:29:00,20:29:00,136,2,,0,0,1
469,20:47:00,20:47:00,137,3,,0,0,1
470,20:44:00,20:44:00,138,1,,0,0,1
470,20:59:00,20:59:00,136,2,,0,0,1
470,21:17:00,21:17:00,137,3,,0,0,1
471,11:28:00,11:28:00,141,1,,0,0,1
471,11:35:00,11:35:00,112,2,,0,0,1
471,11:53:00,11:53:00,113,3,,0,0,1
471,12:07:00,12:07:00,17,4,,0,0,1
471,12:15:00,12:15:00,114,5,,0,0,1
471,12:24:00,12:24:00,87,6,,0,0,1
472,21:29:00,21:29:00,138,1,,0,0,1
472,21:44:00,21:44:00,136,2,,0,0,1
472,22:02:00,22:02:00,137,3,,0,0,1
473,06:35:00,06:35:00,137,1,,0,0,1
473,06:56:00,06:56:00,136,2,,0,0,1
473,07:08:00,07:08:00,138,3,,0,0,1
474,07:05:00,07:05:00,137,1,,0,0,1
474,07:26:00,07:26:00,136,2,,0,0,1
474,07:38:00,07:38:00,138,3,,0,0,1
475,07:35:00,07:35:00,137,1,,0,0,1
475,07:56:00,07:56:00,136,2,,0,0,1
475,08:08:00,08:08:00,138,3,,0,0,1
476,08:05:00,08:05:00,137,1,,0,0,1
476,08:26:00,08:26:00,136,2,,0,0,1
476,08:38:00,08:38:00,138,3,,0,0,1
477,08:35:00,08:35:00,137,1,,0,0,1
477,08:56:00,08:56:00,136,2,,0,0,1
477,09:08:00,09:08:00,138,3,,0,0,1
478,12:28:00,12:28:00,141,1,,0,0,1
478,12:35:00,12:35:00,112,2,,0,0,1
478,12:53:00,12:53:00,113,3,,0,0,1
478,13:07:00,13:07:00,17,4,,0,0,1
478,13:15:00,13:15:00,114,5,,0,0,1
478,13:24:00,13:24:00,87,6,,0,0,1
479,13:28:00,13:28:00,141,1,,0,0,1
479,13:35:00,13:35:00,112,2,,0,0,1
479,13:53:00,13:53:00,113,3,,0,0,1
479,14:07:00,14:07:00,17,4,,0,0,1
479,14:15:00,14:15:00,114,5,,0,0,1
479,14:24:00,14:24:00,87,6,,0,0,1
480,09:05:00,09:05:00,137,1,,0,0,1
480,09:26:00,09:26:00,136,2,,0,0,1
480,09:38:00,09:38:00,138,3,,0,0,1
481,09:35:00,09:35:00,137,1,,0,0,1
481,09:56:00,09:56:00,136,2,,0,0,1
481,10:08:00,10:08:00,138,3,,0,0,1
482,10:05:00,10:05:00,137,1,,0,0,1
482,10:26:00,10:26:00,136,2,,0,0,1
482,10:38:00,10:38:00,138,3,,0,0,1
483,10:35:00,10:35:00,137,1,,0,0,1
483,10:56:00,10:56:00,136,2,,0,0,1
483,11:08:00,11:08:00,138,3,,0,0,1
484,11:05:00,11:05:00,137,1,,0,0,1
484,11:26:00,11:26:00,136,2,,0,0,1
484,11:38:00,11:38:00,138,3,,0,0,1
485,14:28:00,14:28:00,141,1,,0,0,1
485,14:35:00,14:35:00,112,2,,0,0,1
485,14:53:00,14:53:00,113,3,,0,0,1
485,15:07:00,15:07:00,17,4,,0,0,1
485,15:15:00,15:15:00,114,5,,0,0,1
485,15:24:00,15:24:00,87,6,,0,0,1
486,15:28:00,15:28:00,141,1,,0,0,1
486,15:35:00,15:35:00,112,2,,0,0,1
486,15:53:00,15:53:00,113,3,,0,0,1
486,16:07:00,16:07:00,17,4,,0,0,1
486,16:15:00,16:15:00,114,5,,0,0,1
486,16:24:00,16:24:00,87,6,,0,0,1
487,16:28:00,16:28:00,141,1,,0,0,1
487,16:35:00,16:35:00,112,2,,0,0,1
487,16:53:00,16:53:00,113,3,,0,0,1
487,17:07:00,17:07:00,17,4,,0,0,1
487,17:15:00,17:15:00,114,5,,0,0,1
487,17:24:00,17:24:00,87,6,,0,0,1
488,17:08:00,17:08:00,141,1,,0,0,1
488,17:15:00,17:15:00,112,2,,0,0,1
488,17:33:00,17:33:00,113,3,,0,0,1
488,17:47:00,17:47:00,17,4,,0,0,1
488,17:55:00,17:55:00,114,5,,0,0,1
488,18:04:00,18:04:00,87,6,,0,0,1
489,17:48:00,17:48:00,141,1,,0,0,1
489,17:55:00,17:55:00,112,2,,0,0,1
489,18:13:00,18:13:00,113,3,,0,0,1
489,18:27:00,18:27:00,17,4,,0,0,1
489,18:35:00,18:35:00,114,5,,0,0,1
489,18:44:00,18:44:00,87,6,,0,0,1
490,18:28:00,18:28:00,141,1,,0,0,1
490,18:35:00,18:35:00,112,2,,0,0,1
490,18:53:00,18:53:00,113,3,,0,0,1
490,19:07:00,19:07:00,17,4,,0,0,1
490,19:15:00,19:15:00,114,5,,0,0,1
490,19:24:00,19:24:00,87,6,,0,0,1
491,19:08:00,19:08:00,141,1,,0,0,1
491,19:15:00,19:15:00,112,2,,0,0,1
491,19:33:00,19:33:00,113,3,,0,0,1
491,19:47:00,19:47:00,17,4,,0,0,1
491,19:55:00,19:55:00,114,5,,0,0,1
491,20:04:00,20:04:00,87,6,,0,0,1
492,20:08:00,20:08:00,141,1,,0,0,1
492,20:15:00,20:15:00,112,2,,0,0,1
492,20:33:00,20:33:00,113,3,,0,0,1
492,20:47:00,20:47:00,17,4,,0,0,1
492,20:55:00,20:55:00,114,5,,0,0,1
492,21:04:00,21:04:00,87,6,,0,0,1
497,11:50:00,11:50:00,137,1,,0,0,1
497,12:11:00,12:11:00,136,2,,0,0,1
497,12:23:00,12:23:00,138,3,,0,0,1
